phase,sim_time,phase_time,x,y,z,yaw,tilt,speed,effort_fraction,joint_limit_excess,policy_vx,policy_vy,policy_wz,nonfoot_floor_contacts
perturb,8.55999999999897,3.5599999999990217,-0.11619043932378749,-0.03758335641028142,-0.04021987670758134,0.12579990899181606,0.12663912398561591,0.011121957207818733,1.0,0.00926998405705934,0,0,0,0
perturb,8.599999999999019,3.5999999999990706,-0.11628631459129668,-0.03711290001632439,-0.04020206997287297,0.12609503720041193,0.12667699589131612,0.010916894949218213,1.0,0.009270011384554326,0,0,0,0
perturb,8.639999999999068,3.6399999999991195,-0.1163201891262697,-0.036951473650511796,-0.04021873546357984,0.12622000210171053,0.1266662006953535,0.0014467240384537787,1.0,0.009263687336387851,0,0,0,0
perturb,8.679999999999117,3.6799999999991684,-0.11633152454930462,-0.036958952546378494,-0.040247896909998554,0.1263023098549314,0.1266076312791923,0.001280307341170595,1.0,0.009258975003588169,0,0,0,0
perturb,8.719999999999166,3.7199999999992173,-0.11633529875931192,-0.03732090775048817,-0.04031051077058106,0.12616019449280289,0.12663737240332792,0.011316858079047839,1.0,0.009258430010816592,0,0,0,0
perturb,8.759999999999215,3.759999999999266,-0.11623997368565601,-0.037792163051214425,-0.04032766785684454,0.12593496899555048,0.1265821980562858,0.010843825531994528,1.0,0.009260146548699385,0,0,0,0
perturb,8.799999999999264,3.799999999999315,-0.11617019521644777,-0.03796219285720074,-0.04031392946889977,0.1259086937630283,0.1265318195467259,0.0021697750693443693,1.0,0.009266428425130584,0,0,0,0
perturb,8.839999999999312,3.839999999999364,-0.11617463764731407,-0.03797186930087435,-0.04028311355200671,0.12592680235435086,0.12662520999035395,0.0012321311524026313,1.0,0.00926655065528505,0,0,0,0
perturb,8.879999999999361,3.879999999999413,-0.11619619203957914,-0.03761528542568657,-0.04021458004913849,0.12614506298595865,0.12663008005473536,0.011254885345168527,1.0,0.00926995459750365,0,0,0,0
perturb,8.91999999999941,3.9199999999994617,-0.1162920009329902,-0.03714626026983192,-0.040197449769654975,0.12643811254228332,0.1266677011545283,0.010823707314695554,1.0,0.009269982169777197,0,0,0,0
perturb,8.959999999999459,3.9599999999995106,-0.11632614491032228,-0.03698671918658164,-0.040214195451860446,0.12656047818335936,0.12665691402232018,0.0014202160731906768,1.0,0.009263592959129688,0,0,0,0
perturb,8.999999999999508,3.9999999999995595,-0.11633787868185512,-0.03699600692709896,-0.04024388168164188,0.1266405340759021,0.1265978582151699,0.0013265011920358207,1.0,0.00925886843717553,0,0,0,0
perturb,9.039999999999557,4.039999999999608,-0.11634031263547305,-0.03736234301327983,-0.04030661265578371,0.12649279671376062,0.1266265717748936,0.011436026067287323,1.0,0.009258347072876497,0,0,0,0
perturb,9.079999999999606,4.079999999999657,-0.11624369341212759,-0.037831100189944955,-0.04032316640855511,0.12626344671184073,0.1265700550206682,0.010730040958731752,1.0,0.0092602213384878,0,0,0,0
perturb,9.119999999999655,4.119999999999706,-0.1161755873539415,-0.03799814270211697,-0.04030915930970416,0.1262335345464874,0.12652364438293046,0.0020940584301563075,1.0,0.009266402320642048,0,0,0,0
perturb,9.159999999999703,4.159999999999755,-0.11617886099492142,-0.03800481510485333,-0.04027774523494904,0.12624736504182585,0.12661697348933645,0.0012648984264459946,1.0,0.009266528999459553,0,0,0,0
perturb,9.199999999999752,4.199999999999804,-0.11620131740340618,-0.03764202007925789,-0.040209259504718126,0.12646386500769097,0.1266220199898953,0.011430903159115217,1.0,0.009269929399907034,0,0,0,0
perturb,9.239999999999801,4.239999999999853,-0.11629743104756635,-0.03717580986501123,-0.04019298159222485,0.1267550752260078,0.12666067256527475,0.010674001716742449,1.0,0.00926995645692623,0,0,0,0
perturb,9.27999999999985,4.279999999999902,-0.11633168533866722,-0.037019104561742226,-0.04020981252158668,0.12687545100961617,0.12665000224923473,0.0013820833817182862,1.0,0.009263493367752751,0,0,0,0
perturb,9.319999999999899,4.3199999999999505,-0.11634405854985354,-0.03703083343425737,-0.040240121185727576,0.12695369129766995,0.12659080615032395,0.00138727113089139,1.0,0.009258764392251135,0,0,0,0
perturb,9.359999999999948,4.359999999999999,-0.11634502157769751,-0.03740236093530927,-0.04030294814342441,0.12679989064676261,0.12661820595974024,0.011574432961535321,1.0,0.009258239849886439,0,0,0,0
perturb,9.399999999999997,4.400000000000048,-0.1162468949233019,-0.03786774493595399,-0.040318777515119794,0.12656666830172358,0.12655936844157728,0.010585907210546995,1.0,0.00926030861512308,0,0,0,0
perturb,9.440000000000046,4.440000000000097,-0.11618051784612181,-0.03803129029497087,-0.04030450907746198,0.12653354209499368,0.12651656397458844,0.0020122735084131594,1.0,0.009266374897769252,0,0,0,0
perturb,9.480000000000095,4.480000000000146,-0.11618229343577972,-0.038034385040973104,-0.04027238528725937,0.12654304704196637,0.126609045610341,0.0012947030330804322,1.0,0.009266506102009865,0,0,0,0
perturb,9.520000000000143,4.520000000000195,-0.11620619169355546,-0.037664807950229605,-0.040203977897088766,0.12675803992440796,0.1266150603070726,0.011619992379195506,1.0,0.009269906453349372,0,0,0,0
perturb,9.560000000000192,4.560000000000244,-0.11630272560331925,-0.03720242213140593,-0.040188647226268234,0.1270478965978016,0.12665556265304614,0.01048735284298386,1.0,0.009269932906679983,0,0,0,0
perturb,9.600000000000241,4.600000000000293,-0.11633691190349937,-0.03704909096668222,-0.04020555675009592,0.1271666749635597,0.12664508624117365,0.0013375791943934696,1.0,0.009263409179699277,0,0,0,0
perturb,9.64000000000029,4.640000000000342,-0.11635002221895255,-0.03706355563335205,-0.040236518665541114,0.12724332197347,0.12658608521529477,0.0014538863146640853,1.0,0.009258658539169408,0,0,0,0
perturb,9.680000000000339,4.6800000000003905,-0.11634938008137596,-0.03744052275767685,-0.04029937641758684,0.1270842040649995,0.12661198837648838,0.011713395411843245,1.0,0.0092581213547168,0,0,0,0
perturb,9.720000000000388,4.720000000000439,-0.11624989527279458,-0.0379020457622843,-0.04031448434854436,0.12684763140360153,0.126550652040631,0.010428132335489556,1.0,0.009260383727368341,0,0,0,0
perturb,9.760000000000437,4.760000000000488,-0.11618533867538988,-0.03806190561671666,-0.04029997553407341,0.12681153867603348,0.12651127001634985,0.0019279810589438254,1.0,0.00926633674540022,0,0,0,0
perturb,9.800000000000486,4.800000000000537,-0.1161853856435978,-0.03806113101635907,-0.04026707246557364,0.1268166697243016,0.12660224197563852,0.0013130099730876245,1.0,0.009266474282445848,0,0,0,0
perturb,9.840000000000535,4.840000000000586,-0.11621078213009355,-0.037684654659513636,-0.040198809160795934,0.12703007530442267,0.12660932777876183,0.011805804422713005,1.0,0.009269883199619905,0,0,0,0
perturb,9.880000000000583,4.880000000000635,-0.11630804395086838,-0.03722681668231226,-0.040184443727140536,0.1273186699952248,0.12665264428249906,0.010281626759199096,1.0,0.009269909249119232,0,0,0,0
perturb,9.920000000000632,4.920000000000684,-0.11634215696017067,-0.03707698841045576,-0.04020142888606699,0.127435694595261,0.12664253331380096,0.0012918517069946463,1.0,0.009263328866566053,0,0,0,0
perturb,9.960000000000681,4.960000000000733,-0.1163559625195184,-0.03709420517089663,-0.04023302622054915,0.12751079332681092,0.12658379658757857,0.0015201095482519286,1.0,0.009258556120103217,0,0,0,0
perturb,10.00000000000073,5.000000000000782,-0.1163539172572572,-0.03747651429282945,-0.040295846301242846,0.12734740100608805,0.12660850584246397,0.011845490464291049,1.0,0.009258002748410548,0,0,0,0
walk,10.040000000000779,0.040000000000048885,-0.10357281994297518,-0.03810087585671248,-0.040068928313365386,0.13017330916409223,0.11047803128753472,0.4642884821624821,1.0,0.009472545298285546,0.5,0,0,0
walk,10.080000000000828,0.08000000000009777,-0.09352363224192396,-0.03895753373107062,-0.04025119057024088,0.13022409537012378,0.10311055328835848,0.17435891680420496,1.0,0.0095348353985061,0.5,0,0,0
