t,tilt,effort_max,joint_speed_max
9.787999999,0.0012211635570418989,0.7578248753851188,0.00023810598093816892
9.791999999,0.0012211583534992919,0.7578248863178265,0.00023792540355652738
9.795999999,0.0012211531494799317,0.7578248971956285,0.00023774462425385612
9.799999999,0.001221147944347398,0.7578249080187657,0.00023756373410978272
9.803999999,0.0012211427374652591,0.7578249187874319,0.00023738282104747958
9.807999999,0.0012211375282879897,0.7578249401620698,0.00023695026191309287
9.811999999,0.0012211323229979526,0.7578249531557748,0.00023660962954202911
9.815999999,0.0012211271375058318,0.7578249642571657,0.0002363288474558497
9.819999999,0.0012211219644474977,0.757824974395443,0.00023608738119136548
9.823999999,0.0012211167986407433,0.757824984091204,0.00023587206534909284
9.827999999,0.001221111636176141,0.757824993625812,0.00023567443986373336
9.831999999,0.0012211064743261496,0.7578250031423936,0.00023548904957686455
9.835999999,0.0012211013112723799,0.7578250127057748,0.00023531235868549987
9.839999999,0.0012210961455600936,0.7578250223378121,0.00023514205762850438
9.843999999,0.0012210909767346534,0.7578250320379769,0.0002349766205932922
9.847999999,0.0012210858045232573,0.75782504179515,0.00023481502289164418
9.851999999,0.0012210806291077048,0.7578250515942088,0.00023465656054502248
9.855999999,0.0012210754508516421,0.7578250614195423,0.00023450073500332983
9.859999999,0.0012210702705733327,0.7578250712567934,0.00023434717963685312
9.863999999,0.0012210650890910532,0.7578250810935969,0.00023419561267187713
9.867999999,0.0012210599074049407,0.7578250909197483,0.0002340458073115291
9.871999999,0.0012210547266969956,0.7578251007271125,0.00023389757260770328
9.875999999,0.0012210495480583143,0.7578251105093785,0.00023375074131043376
9.879999999,0.0012210443725800125,0.7578251202617824,0.0002336051621981153
9.883999999,0.0012210392014441478,0.7578251299808214,0.0002334606952431095
9.887999999,0.001221034035832799,0.7578251396639991,0.00023331720858034096
9.891999999,0.001221028876746213,0.7578251493096011,0.00023317457664961302
9.895999999,0.001221023725093729,0.7578251589165057,0.0002330326791156444
9.899999999,0.0012210185817847013,0.7578251684840331,0.00023289140024527517
9.903999999,0.0012210134475466462,0.7578251780118176,0.00023275062853584682
9.907999999,0.0012210083231070919,0.7578251874997102,0.00023261025667371382
9.911999999,0.0012210032090117248,0.7578251969477137,0.0002324701814835268
9.915999999,0.0012209981056243852,0.757825206355915,0.00023233030389932866
9.919999999,0.0012209930133998466,0.7578252157244391,0.0002321905292047811
9.923999999,0.001220987932429177,0.7578252250534323,0.00023205076706311672
9.927999999,0.0012209828628943742,0.7578252343430325,0.0002319109316712092
9.931999999,0.0012209778048865097,0.7578252435933572,0.00023177094184878387
9.935999999,0.0012209727582238679,0.7578252528044952,0.00023163072119546007
9.939999999,0.0012209677228156596,0.7578252619764999,0.00023149019813742283
